age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,contact_month,contact_year,id_,income,kidhome,teenhome,dt_customer,numwebvisitsmonth,age_group
56,entrepreneur,married,unknown,unknown,no,no,telephone,204,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,6,2016,bf1c8418-4fbf-48b5-ad27-9ace4d0c8fab,167719,1,1,2012-09-07,19,46-60
40,blue-collar,married,unknown,no,yes,yes,telephone,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,10,2018,7f92b9ec-e3ab-487b-8a33-261442035f66,67423,1,2,2012-08-22,6,31-45
36,blue-collar,married,basic_9y,no,yes,yes,telephone,98,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,7,2016,489bf293-8375-4110-9d0a-2da3c4480496,112397,2,0,2012-05-30,1,31-45
51,blue-collar,married,unknown,unknown,yes,no,telephone,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,1,2016,cddc7603-d517-4f50-b402-ab8bcc5b2c5b,146893,2,2,2012-07-01,9,46-60
51,blue-collar,married,unknown,unknown,no,no,telephone,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,11,2019,325be9d0-fe55-48ed-9113-77d59f3f2a11,56252,0,2,2012-04-07,32,46-60
43,technician,single,professional_course,no,yes,no,telephone,186,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,5,2016,280bab58-eaef-4f53-88e3-b22d5f30e314,16214,2,2,2012-03-06,23,31-45
59,services,married,high_school,no,no,no,telephone,579,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2019,3bb358f3-be88-4137-85e0-37c26149347e,108022,0,0,2012-05-14,29,46-60
37,blue-collar,single,basic_9y,unknown,yes,yes,telephone,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,10,2017,1c6dd19a-2ab2-414f-9e95-a50cdcb0f96f,39731,1,0,2012-01-26,25,31-45
40,blue-collar,married,basic_9y,unknown,no,no,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,3,2016,6c1fb154-e060-47b5-862f-aefdc788048e,103926,1,1,2012-07-22,25,31-45
42,blue-collar,married,basic_9y,unknown,no,no,telephone,559,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,4,2015,a124f433-d340-4283-a821-95d06734804e,51840,1,2,2012-07-03,25,31-45
39,services,divorced,high_school,unknown,no,no,telephone,2033,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,10,2017,246bd60a-a637-4506-9dda-1c1fd1e31fe6,64554,2,1,2012-08-31,19,31-45
37,entrepreneur,married,basic_6y,no,no,no,telephone,85,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,2,2017,989b1fa2-7881-4c22-ad5b-cdeecfd90527,122612,2,1,2012-08-09,20,31-45
38,services,married,high_school,no,yes,yes,telephone,506,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,7,2018,e0db48ca-db04-4e0c-9dcd-cfc09bb9030f,47444,2,1,2012-01-22,13,31-45
56,administrative,divorced,unknown,unknown,no,no,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2019,8562a4a1-824a-4d5b-9ca8-473e46adaaec,112443,1,0,2012-05-13,3,46-60
40,blue-collar,married,unknown,no,no,no,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,2,2016,43877501-9cd6-4995-a34f-e6f0b3553a67,173802,1,1,2012-03-16,30,31-45
54,management,divorced,university_degree,no,yes,no,telephone,843,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2016,a60f146d-2d4a-455c-8998-1c69454bafd9,134003,1,1,2012-12-23,19,46-60
36,services,married,high_school,unknown,no,no,telephone,427,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2015,3db48d5b-2a9d-4e33-ae29-6962e24e221b,80885,1,2,2012-09-29,22,31-45
45,technician,married,university_degree,no,yes,yes,telephone,292,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2017,cd9c19c5-2baa-417c-8001-cff4488464ca,152416,2,0,2012-12-12,4,31-45
42,administrative,single,university_degree,unknown,no,no,telephone,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,4,2018,316f6781-4bb5-4961-b96f-0f0d3f364ded,65564,1,2,2012-01-11,6,31-45
43,services,married,high_school,no,no,no,telephone,93,3,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,6,2019,4ac61f30-854f-45fc-a435-bd6e496aeeed,35413,2,0,2012-01-21,27,31-45
46,management,married,basic_9y,no,no,no,telephone,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2017,1bea2af4-dee9-4c7a-b8fe-b5882d180c8e,56344,0,2,2012-07-08,32,46-60
44,services,married,high_school,no,yes,yes,telephone,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,3,2017,2890b131-f37c-49b9-8033-d3ad8c4404bf,60989,1,1,2012-01-23,10,31-45
51,administrative,single,basic_6y,no,no,no,telephone,303,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2019,27d8d70d-6429-485a-b85f-ad4c9baa886f,178385,1,1,2012-02-28,7,46-60
28,services,married,high_school,no,yes,no,telephone,81,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2015,cdf9576b-831a-4992-812d-1b22a95e0450,99232,2,2,2012-05-19,8,18-30
37,blue-collar,married,basic_9y,no,no,no,telephone,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2019,534573ec-25eb-4a54-887d-eccdc9fbcde2,134200,1,1,2012-01-12,9,31-45
46,blue-collar,married,basic_6y,unknown,yes,no,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,1,2017,b6fb4f6b-96f6-40b9-bd02-16fb8908667c,127797,2,1,2012-11-04,7,46-60
42,blue-collar,married,basic_9y,no,yes,yes,telephone,673,2,999,0,nonexistent,1.1,93.994,-36.4,,5191,yes,12,2015,d76843d2-2b23-4458-b29c-8ed33eb409a9,144023,2,2,2012-09-29,31,31-45
36,administrative,married,university_degree,no,yes,no,telephone,233,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,10,2017,0b8655ab-b808-436f-baeb-0773d458f5f6,33535,2,1,2012-12-10,16,31-45
57,management,married,university_degree,no,no,no,telephone,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,11,2015,2700c978-fbe8-477d-8e2f-eb823ee69149,35525,2,1,2012-10-21,19,46-60
51,technician,married,basic_6y,unknown,no,no,telephone,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,5,2019,d18635d9-cb9a-4e9f-834b-b72537090469,172098,2,1,2012-03-10,21,46-60
54,retired,married,high_school,unknown,no,no,telephone,130,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,6,2015,98f11cfb-2190-4f89-ab66-7de678a25254,178330,1,1,2012-06-06,23,46-60
49,blue-collar,married,basic_4y,unknown,no,no,telephone,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,7,2017,8c88a38f-aa2f-463a-9703-9270bcccc02e,90807,1,2,2012-01-17,26,46-60
40,administrative,married,basic_9y,unknown,yes,no,telephone,683,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2018,e70265b7-1b41-4881-ae8d-3f22e058d2ee,169427,2,1,2012-10-16,29,31-45
43,blue-collar,married,basic_6y,no,yes,no,telephone,1077,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,3,2019,fdf97547-b78e-43b7-bb26-579646a2b56f,81421,0,1,2012-12-02,8,31-45
33,services,married,high_school,no,no,no,telephone,146,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2015,3522f3e2-6838-4625-b37c-4dfd612d90ed,117262,0,2,2012-06-25,10,31-45
32,services,single,basic_6y,no,no,no,telephone,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,11,2018,33a88dbc-adbf-4c17-b4cd-0cd31e95fe0d,68233,0,1,2012-07-21,16,31-45
39,blue-collar,married,high_school,no,yes,no,telephone,356,2,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,3,2015,b3a84f23-4fa2-4127-9d20-3fc8ab2f39bc,55950,1,1,2012-08-23,5,31-45
43,administrative,married,unknown,no,no,no,telephone,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2018,3fc8273f-9583-4a59-aac6-dcf6c3b23c9c,47679,2,1,2012-04-11,15,31-45
44,blue-collar,married,basic_9y,no,yes,no,telephone,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2018,a98aff82-e8b6-49dc-9411-3595b1e739a3,147166,1,0,2012-05-05,32,31-45
35,student,single,university_degree,unknown,no,no,telephone,218,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,5,2015,a2bc8912-a3b3-441e-9bd7-df62dbae15aa,99210,1,1,2012-05-20,30,31-45
35,student,single,university_degree,unknown,yes,yes,telephone,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,4,2016,b3431961-e8a6-41e1-a1fb-e3e8fcd9d4d5,15666,2,0,2012-02-11,17,31-45
35,unemployed,married,professional_course,no,no,no,telephone,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2015,ee750546-9f65-46d1-a484-bc920cd2108a,79384,1,2,2012-08-10,26,31-45
36,services,single,basic_4y,no,no,no,telephone,291,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,2,2016,6f4b9f26-94c4-4cc8-9ba6-a3fef4355e6f,118295,1,2,2012-10-16,31,31-45
35,student,single,university_degree,unknown,yes,no,telephone,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,4,2017,e29958f4-a6f2-4326-8262-3a1e25b0e381,71155,2,1,2012-01-10,29,31-45
36,student,single,basic_9y,no,yes,no,telephone,256,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,10,2015,e86c00e8-dbed-43ad-82e1-47750774fe69,42460,0,2,2012-12-29,29,31-45
55,housemaid,divorced,university_degree,no,no,no,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,11,2017,b4a0c2f4-7b41-4498-878b-09c2116d261f,57435,2,0,2012-06-23,25,46-60
59,administrative,married,university_degree,no,no,no,telephone,477,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,10,2018,11b3ab41-92c2-4a66-a15b-89b1965c4d0b,29404,2,1,2012-09-11,19,46-60
57,retired,married,unknown,unknown,no,no,telephone,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,7,2018,56c5bbb3-179a-489f-a924-feb769923dfd,54001,0,0,2012-01-01,20,46-60
39,blue-collar,married,professional_course,unknown,yes,no,telephone,471,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,3,2015,246bdced-34b3-45b0-80c9-1bb2379c9f1a,82283,2,2,2012-03-20,27,31-45
39,housemaid,married,basic_4y,unknown,yes,no,telephone,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,11,2018,59750327-5806-412f-ad78-9855619be0b8,113569,0,2,2012-12-17,10,31-45
30,blue-collar,single,unknown,no,yes,yes,telephone,408,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,1,2018,0171544c-2a58-43bb-88f1-042354a78d9a,94993,0,1,2012-07-12,30,18-30
50,housemaid,married,basic_4y,unknown,no,no,telephone,287,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,3,2016,f9da0497-2d98-44b0-8f85-9b09b422d35c,7992,1,1,2012-02-24,4,46-60
35,administrative,married,high_school,no,yes,no,telephone,216,2,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,11,2017,f6455423-ddf1-472c-9a13-1b3c75954d7d,157838,1,0,2012-03-16,6,31-45
43,technician,married,unknown,unknown,no,no,telephone,366,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,5,2015,59284a41-1b18-4674-b047-4adfb59806fb,109358,0,2,2012-08-30,19,31-45
36,services,single,basic_6y,unknown,yes,no,telephone,210,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,10,2017,fc691afc-b26f-4d41-8a15-87c0a05d1c3d,41057,2,1,2012-08-27,17,31-45
46,technician,married,basic_4y,unknown,yes,no,telephone,288,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,6,2015,2b1588b7-550b-4188-95f9-128e41a4f94b,34723,0,0,2012-02-07,7,46-60
40,technician,married,basic_9y,no,no,no,telephone,168,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,11,2017,03e24118-05fd-4417-828e-0454b4a01acf,34205,2,0,2012-08-20,4,31-45
58,retired,married,university_degree,no,no,no,telephone,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,6,2016,4134e8c9-28f4-49e8-81cb-12a7f26d84de,11599,0,2,2012-03-15,1,46-60
42,technician,married,university_degree,no,no,no,telephone,64,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,4,2015,894bcb01-9726-4a75-a39c-eed9dd1bfa33,109051,2,2,2012-02-09,29,31-45
35,administrative,single,university_degree,no,no,no,telephone,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2018,7d872ef0-49d6-4cc9-af22-47129f7151cf,12413,2,1,2012-09-12,1,31-45
45,blue-collar,married,basic_4y,no,yes,yes,telephone,177,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,3,2016,84831270-6bcb-49f8-bb40-59766181616d,36364,1,0,2012-03-03,21,31-45
50,services,divorced,professional_course,no,yes,no,telephone,165,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,8,2017,13ec4e1a-6f2d-4e91-bca0-208e513097d5,87368,0,0,2012-09-01,27,46-60
32,management,divorced,basic_4y,unknown,yes,no,telephone,127,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,6,2017,f40b6696-e60b-42c6-8d2b-8c6b137cba1e,67820,1,0,2012-06-20,27,31-45
39,administrative,married,high_school,unknown,no,no,telephone,357,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,1,2018,81d418ba-0121-49c1-a333-1b70c8eed2a9,130920,0,2,2012-04-13,9,31-45
44,administrative,married,professional_course,no,yes,no,telephone,300,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,8,2018,c72e8162-b00b-4bcf-a188-6ae94c3e52d1,40547,1,0,2012-12-14,22,31-45
56,blue-collar,married,basic_4y,no,no,no,telephone,136,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,1,2015,2712a557-80f5-4479-a3d8-239b4d6647d7,146654,2,0,2012-10-03,4,46-60
48,administrative,married,high_school,no,no,no,telephone,125,2,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,10,2018,a61478a2-75c5-4ddc-a93f-0d178c51538e,170376,1,0,2012-04-04,8,46-60
33,services,married,high_school,unknown,no,yes,telephone,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2017,2d0bb829-e5b0-4b9c-8afc-4aa63c4d8128,176144,2,1,2012-08-04,21,31-45
57,retired,married,high_school,no,no,no,telephone,238,2,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,8,2018,459437ed-c2ef-45b3-8961-427ef812965e,13859,0,1,2012-04-10,10,46-60
36,technician,single,professional_course,no,no,no,telephone,124,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,10,2016,284358a1-8bcd-4b29-babb-940b979dd941,79346,2,1,2012-07-11,21,31-45
34,management,married,university_degree,no,yes,no,telephone,18,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,11,2019,1799bd5e-82f6-4c0b-a531-ab0349baba47,91964,0,2,2012-08-31,19,31-45
30,technician,married,university_degree,unknown,no,no,telephone,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,10,2015,ba575600-ee18-405b-acdb-4e9982795a6d,6532,1,1,2012-09-20,19,18-30
32,technician,single,professional_course,no,no,no,telephone,79,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,5,2019,904e3d75-b228-4aaa-814f-ed794fd532e0,160073,2,2,2012-07-16,19,31-45
36,technician,single,high_school,no,yes,no,telephone,142,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2016,23d9714f-6fda-40b6-a1a9-d2746979e609,55191,2,1,2012-06-15,21,31-45
36,blue-collar,single,high_school,no,no,yes,telephone,389,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,5,2018,f5ae2426-2a90-49e9-9f4a-48ddc341066f,31742,1,2,2012-05-22,17,31-45
40,technician,divorced,professional_course,no,no,no,telephone,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,2,2017,c4e8a511-db97-4421-9348-6f144d479e36,35244,2,0,2012-05-20,19,31-45
41,blue-collar,married,basic_4y,no,yes,no,telephone,211,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2019,7bfbcd9a-6d98-4b50-ad72-7bfda774c091,154429,0,0,2012-01-21,2,31-45
36,technician,married,professional_course,no,yes,no,telephone,232,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,6,2016,a0d4f266-7612-45e6-a878-42a2b8c179b9,161522,1,0,2012-12-13,20,31-45
28,services,married,unknown,no,no,no,telephone,408,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2016,46c8d84e-2d68-4438-a4fa-30fc8f3c887c,34613,0,2,2012-05-18,4,18-30
53,services,married,high_school,no,yes,yes,telephone,370,3,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,5,2019,3d177160-0bb9-41cd-9ab1-d8f8f1493482,167116,1,2,2012-08-26,11,46-60
58,blue-collar,married,basic_9y,unknown,yes,no,telephone,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2015,b7e08487-9d41-49d6-a641-06bd6641e1de,134847,0,2,2012-02-18,18,46-60
45,management,married,basic_9y,no,no,yes,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,1,2019,28397f50-1c89-452f-ab06-d7cd557e982c,167682,0,0,2012-12-08,5,31-45
43,technician,married,unknown,no,yes,no,telephone,200,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2019,a7c64b3e-76c7-4680-ad2c-41235e0f71dd,122426,2,1,2012-01-14,14,31-45
33,administrative,married,high_school,no,no,yes,telephone,50,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,7,2015,1ea445f0-d060-40f8-acf9-22b8047ac63c,177965,1,2,2012-08-09,13,31-45
27,blue-collar,single,basic_6y,no,unknown,unknown,telephone,119,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2016,8083579f-8f1b-4e13-a25f-14648364e7fb,20717,1,1,2012-03-12,1,18-30
43,administrative,divorced,basic_9y,no,no,no,telephone,73,3,999,0,nonexistent,1.1,,-36.4,4.857,5191,no,9,2017,bdb310ce-95f9-418e-90f5-40eeaedce804,74817,0,1,2012-02-05,27,31-45
42,administrative,married,university_degree,no,no,no,telephone,67,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2019,9b0224d5-0534-40a8-8c0d-fc42efcbfc5a,144212,1,2,2012-05-31,26,31-45
27,blue-collar,single,basic_6y,no,no,no,telephone,350,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,11,2015,a4cea878-efa5-485d-b04e-00f31ef8b546,84148,0,0,2012-12-16,19,18-30
34,self-employed,single,university_degree,no,yes,no,telephone,150,2,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,2,2015,72ad44c2-3565-4e2d-823e-dc7f89a1737a,168374,2,2,2012-06-22,20,31-45
31,student,single,university_degree,unknown,no,no,telephone,332,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,6,2016,b7c63cc7-a3db-4117-ac8a-bbd26d12bf04,117145,0,0,2012-05-31,7,31-45
40,self-employed,married,basic_4y,unknown,no,no,telephone,58,3,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,3,2015,2033c482-adae-4ad4-8664-47161aaceb7f,102775,2,2,2012-03-31,9,31-45
52,unemployed,married,high_school,unknown,yes,no,telephone,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,3,2018,24720ef4-961f-4ff0-b8c1-521e7ae73a29,30991,0,2,2012-01-08,12,46-60
47,management,divorced,university_degree,no,no,no,telephone,89,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,2,2016,b9c965ff-dcdc-4052-957d-53d9aadd02bc,64978,2,1,2012-09-23,20,46-60
49,housemaid,married,basic_9y,unknown,no,no,telephone,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2016,0b005974-d1b0-42b8-86a8-ad03e554ea4e,175569,2,2,2012-07-22,11,46-60
32,administrative,single,high_school,no,no,no,telephone,611,2,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,8,2019,15e1cd77-34d4-40be-a2eb-0f1b982e0ffb,86740,2,1,2012-06-10,19,31-45
49,housemaid,single,high_school,unknown,yes,yes,telephone,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,4,2018,fb108ed5-b7d1-42bc-acd2-8a871984de74,143571,1,2,2012-06-17,29,46-60
50,blue-collar,married,basic_9y,unknown,no,no,telephone,463,1,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,2,2015,8970d958-2bcc-41f7-9b85-697e966bb554,94909,2,2,2012-11-01,18,46-60
34,services,married,high_school,no,no,no,telephone,962,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,1,2016,f93a31bd-0343-408a-86a0-7e7ccd76c9d1,49620,2,1,2012-02-07,22,31-45
55,blue-collar,married,basic_4y,unknown,no,no,telephone,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2019,bfbac148-fb50-485c-847c-e4b08d3bc01c,73674,2,0,2012-08-08,19,46-60
47,technician,single,basic_9y,no,no,no,telephone,10,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,2,2019,2d106d14-a5f3-4f99-86b9-808a80f55007,34999,2,0,2012-05-28,16,46-60
51,retired,married,professional_course,no,no,no,telephone,118,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,3,2018,7812338f-fd96-424e-a9fb-4d66319a6a19,169970,0,0,2012-07-30,31,46-60
53,administrative,married,basic_9y,no,no,no,telephone,189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,2,2016,c4fb51b0-a7ad-463d-bd06-bfb408e2b656,174572,1,1,2012-09-11,31,46-60
42,blue-collar,divorced,basic_9y,no,yes,no,telephone,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,2,2018,384f228a-7766-47bc-bc56-6db106889dc7,33878,2,2,2012-07-26,11,31-45
44,blue-collar,divorced,basic_6y,no,no,no,telephone,55,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2019,fa5037d1-f5d5-4293-871f-4dd2ecf9ad06,9559,2,1,2012-10-26,23,31-45
39,housemaid,married,basic_9y,no,yes,no,telephone,935,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes,8,2019,f1d6ac6e-dcfb-4e32-96c6-2a77463f8a30,176226,1,1,2012-09-18,5,31-45
37,administrative,single,high_school,no,yes,yes,telephone,56,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,7,2019,572291a1-1911-454b-8296-c002542a40c7,130556,2,2,2012-05-07,6,31-45
36,services,married,high_school,no,no,no,telephone,225,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2016,31447f42-efe3-4c52-91be-d5c2383ebbaf,152701,0,1,2012-11-29,9,31-45
42,management,divorced,university_degree,no,yes,no,telephone,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,3,2015,fd105616-315a-496f-acd3-bc834a89edde,44950,2,2,2012-03-31,32,31-45
31,administrative,married,high_school,no,yes,yes,telephone,286,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2018,8b97e825-e427-492d-bd4a-3534ff4e784f,154583,0,2,2012-02-27,5,31-45
45,blue-collar,married,basic_4y,no,yes,no,telephone,164,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,10,2018,80dbf03f-7834-40d7-b3ef-e2e23ecf4fd5,154025,1,2,2012-08-18,20,31-45
37,technician,single,professional_course,no,yes,no,telephone,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2016,1306733a-96ef-4a0d-89a2-ebf3c92cb0ee,19310,2,0,2012-04-03,15,31-45
47,self-employed,married,professional_course,no,no,no,telephone,446,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,12,2015,6032ec51-a479-4f41-98bf-59bb2eecbaa1,7693,2,2,2012-10-31,31,46-60
36,administrative,married,university_degree,no,yes,no,telephone,120,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2015,c9321957-ee54-4821-8620-d44282f8922f,8017,1,0,2012-12-22,13,31-45
35,services,divorced,high_school,no,no,no,telephone,122,3,999,0,nonexistent,1.1,93.994,-36.4,,5191,no,12,2015,3d5af620-98bd-4486-964d-0dff8585e1df,112024,2,2,2012-03-09,17,31-45
38,services,single,high_school,unknown,no,no,telephone,357,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,7,2015,3e57656e-1259-4b59-8365-86fe6ed8a11a,75984,2,2,2012-01-18,26,31-45
50,blue-collar,divorced,high_school,unknown,no,yes,telephone,200,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,9,2015,5397056c-c8f8-4525-aaff-0002f3763081,23529,0,2,2012-03-14,31,46-60
59,retired,married,professional_course,unknown,no,no,telephone,107,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,6,2018,31505b32-465e-4197-a8b9-c187bc6f2fe1,10444,2,1,2012-09-01,18,46-60
43,unknown,married,unknown,no,yes,no,telephone,267,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,3,2017,856c21e6-1ba0-4671-9d0b-c3238e3143a7,100367,0,2,2012-10-25,11,31-45
42,administrative,married,high_school,no,yes,no,telephone,248,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,6,2018,0cf20684-9847-4f01-9e06-5d859f4422e8,136221,0,0,2012-05-21,6,31-45
40,administrative,married,basic_6y,unknown,yes,no,telephone,215,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2017,5a0d3217-5f8f-40e7-b55d-25e3757d9d9e,105010,2,0,2012-11-15,14,31-45
46,blue-collar,married,unknown,unknown,no,no,telephone,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,8,2016,524f252e-ece2-4708-825a-f8b79620b404,146243,2,0,2012-06-29,12,46-60
